"AgencyCd","SiteNo","LithologyID","LithologyDescription","LithologyControlledConcept","lang","uom","LithologyDepthFrom","LithologyDepthFromUnit","LithologyDepthTo","LithologyDepthToUnit"
"CODWR","900","CODWR.900.LITH.1","TOPSOIL","HIGH PLAINS AQUIFER","eng","ft","0","feet","4","feet"
"CODWR","900","CODWR.900.LITH.2","CLAY","HIGH PLAINS AQUIFER","eng","ft","4","feet","33","feet"
"CODWR","900","CODWR.900.LITH.3","SILTSTONE","HIGH PLAINS AQUIFER","eng","ft","33","feet","42","feet"
"CODWR","900","CODWR.900.LITH.4","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","42","feet","75","feet"
"CODWR","900","CODWR.900.LITH.5","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","75","feet","79","feet"
"CODWR","900","CODWR.900.LITH.6","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","79","feet","97","feet"
"CODWR","900","CODWR.900.LITH.7","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","97","feet","103","feet"
"CODWR","900","CODWR.900.LITH.8","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","103","feet","118","feet"
"CODWR","900","CODWR.900.LITH.9","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","118","feet","123","feet"
"CODWR","900","CODWR.900.LITH.10","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","123","feet","157","feet"
"CODWR","900","CODWR.900.LITH.11","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","157","feet","160","feet"
"CODWR","900","CODWR.900.LITH.12","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","160","feet","172","feet"
"CODWR","900","CODWR.900.LITH.13","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","172","feet","185","feet"
"CODWR","900","CODWR.900.LITH.14","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","185","feet","188","feet"
"CODWR","900","CODWR.900.LITH.15","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","188","feet","192","feet"
"CODWR","900","CODWR.900.LITH.16","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","192","feet","195","feet"
"CODWR","900","CODWR.900.LITH.17","CLAY","HIGH PLAINS AQUIFER","eng","ft","195","feet","204","feet"
"CODWR","900","CODWR.900.LITH.18","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","204","feet","217","feet"
"CODWR","900","CODWR.900.LITH.19","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","217","feet","220","feet"
"CODWR","900","CODWR.900.LITH.20","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","220","feet","227","feet"
"CODWR","900","CODWR.900.LITH.21","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","227","feet","232","feet"
"CODWR","900","CODWR.900.LITH.22","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","232","feet","249","feet"
"CODWR","900","CODWR.900.LITH.23","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","249","feet","251","feet"
"CODWR","900","CODWR.900.LITH.24","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","251","feet","260","feet"
"CODWR","900","CODWR.900.LITH.25","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","260","feet","332","feet"
"CODWR","803","CODWR.803.LITH.1","TOPSOIL","HIGH PLAINS AQUIFER","eng","ft","0","feet","22","feet"
"CODWR","803","CODWR.803.LITH.2","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","22","feet","160","feet"
"CODWR","803","CODWR.803.LITH.3","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","160","feet","172","feet"
"CODWR","803","CODWR.803.LITH.4","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","172","feet","180","feet"
"CODWR","803","CODWR.803.LITH.5","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","180","feet","196","feet"
"CODWR","803","CODWR.803.LITH.6","CLAY","HIGH PLAINS AQUIFER","eng","ft","196","feet","200","feet"
"CODWR","803","CODWR.803.LITH.7","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","200","feet","212","feet"
"CODWR","803","CODWR.803.LITH.8","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","212","feet","216","feet"
"CODWR","803","CODWR.803.LITH.9","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","216","feet","220","feet"
"CODWR","803","CODWR.803.LITH.10","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","220","feet","240","feet"
"CODWR","803","CODWR.803.LITH.11","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","240","feet","260","feet"
"CODWR","803","CODWR.803.LITH.12","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","260","feet","276","feet"
"CODWR","803","CODWR.803.LITH.13","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","276","feet","281","feet"
"CODWR","803","CODWR.803.LITH.14","SAND, MED-COARSE","HIGH PLAINS AQUIFER","eng","ft","281","feet","296","feet"
"CODWR","803","CODWR.803.LITH.15","SHALE","HIGH PLAINS AQUIFER","eng","ft","296","feet","300","feet"
"CODWR","804","CODWR.804.LITH.1","TOPSOIL","HIGH PLAINS AQUIFER","eng","ft","0","feet","3","feet"
"CODWR","804","CODWR.804.LITH.2","CLAY","HIGH PLAINS AQUIFER","eng","ft","3","feet","46","feet"
"CODWR","804","CODWR.804.LITH.3","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","46","feet","55","feet"
"CODWR","804","CODWR.804.LITH.4","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","55","feet","77","feet"
"CODWR","804","CODWR.804.LITH.5","SAND WITH GRAVEL","HIGH PLAINS AQUIFER","eng","ft","77","feet","82","feet"
"CODWR","804","CODWR.804.LITH.6","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","82","feet","91","feet"
"CODWR","804","CODWR.804.LITH.7","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","91","feet","101","feet"
"CODWR","804","CODWR.804.LITH.8","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","101","feet","104","feet"
"CODWR","804","CODWR.804.LITH.9","SAND WITH GRAVEL","HIGH PLAINS AQUIFER","eng","ft","104","feet","136","feet"
"CODWR","804","CODWR.804.LITH.10","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","136","feet","145","feet"
"CODWR","804","CODWR.804.LITH.11","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","145","feet","148","feet"
"CODWR","804","CODWR.804.LITH.12","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","148","feet","163","feet"
"CODWR","804","CODWR.804.LITH.13","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","163","feet","204","feet"
"CODWR","804","CODWR.804.LITH.14","SANDSTONE","HIGH PLAINS AQUIFER","eng","ft","204","feet","208","feet"
"CODWR","804","CODWR.804.LITH.15","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","208","feet","266","feet"
"CODWR","804","CODWR.804.LITH.16","CLAY","HIGH PLAINS AQUIFER","eng","ft","266","feet","278","feet"
"CODWR","804","CODWR.804.LITH.17","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","278","feet","297","feet"
"CODWR","804","CODWR.804.LITH.18","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","297","feet","300","feet"
"CODWR","804","CODWR.804.LITH.19","SHALE","HIGH PLAINS AQUIFER","eng","ft","300","feet","310","feet"
"CODWR","806","CODWR.806.LITH.1","TOPSOIL","HIGH PLAINS AQUIFER","eng","ft","0","feet","2","feet"
"CODWR","806","CODWR.806.LITH.2","CLAY","HIGH PLAINS AQUIFER","eng","ft","2","feet","56","feet"
"CODWR","806","CODWR.806.LITH.3","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","56","feet","61","feet"
"CODWR","806","CODWR.806.LITH.4","CLAY","HIGH PLAINS AQUIFER","eng","ft","61","feet","77","feet"
"CODWR","806","CODWR.806.LITH.5","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","77","feet","82","feet"
"CODWR","806","CODWR.806.LITH.6","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","82","feet","123","feet"
"CODWR","806","CODWR.806.LITH.7","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","123","feet","135","feet"
"CODWR","806","CODWR.806.LITH.8","CLAY","HIGH PLAINS AQUIFER","eng","ft","135","feet","201","feet"
"CODWR","806","CODWR.806.LITH.9","SAND WITH GRAVEL","HIGH PLAINS AQUIFER","eng","ft","201","feet","223","feet"
"CODWR","806","CODWR.806.LITH.10","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","223","feet","237","feet"
"CODWR","806","CODWR.806.LITH.11","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","237","feet","265","feet"
"CODWR","806","CODWR.806.LITH.12","SHALE","HIGH PLAINS AQUIFER","eng","ft","265","feet","275","feet"
"CODWR","809","CODWR.809.LITH.1","TOPSOIL","HIGH PLAINS AQUIFER","eng","ft","0","feet","8","feet"
"CODWR","809","CODWR.809.LITH.2","CLAY","HIGH PLAINS AQUIFER","eng","ft","8","feet","28","feet"
"CODWR","809","CODWR.809.LITH.3","SAND WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","28","feet","38","feet"
"CODWR","809","CODWR.809.LITH.4","GRAVEL WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","38","feet","92","feet"
"CODWR","809","CODWR.809.LITH.5","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","92","feet","100","feet"
"CODWR","809","CODWR.809.LITH.6","GRAVEL WITH CLAY/SILT","HIGH PLAINS AQUIFER","eng","ft","100","feet","148","feet"
"CODWR","809","CODWR.809.LITH.7","GRAVEL","HIGH PLAINS AQUIFER","eng","ft","148","feet","168","feet"
"CODWR","809","CODWR.809.LITH.8","LIMESTONE","HIGH PLAINS AQUIFER","eng","ft","168","feet","178","feet"
"CODWR","809","CODWR.809.LITH.9","SAND, FINE-MED","HIGH PLAINS AQUIFER","eng","ft","178","feet","180","feet"
"CODWR","809","CODWR.809.LITH.10","SAND WITH GRAVEL","HIGH PLAINS AQUIFER","eng","ft","180","feet","230","feet"
"CODWR","809","CODWR.809.LITH.11","SAND WITH GRAVEL","HIGH PLAINS AQUIFER","eng","ft","230","feet","260","feet"
